Name,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996
EMY ,4,6,3,:,6,5,:,:,6,:,:,3,4,:,4,4,:,:,4,:
EMY-LEIGH ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EMYLIA ,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EN ,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
ENA ,16,20,9,9,17,9,9,13,12,9,6,3,:,3,:,:,5,:,3,:
ENAAYA ,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENAIYA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENARA ,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENAS ,4,5,:,4,4,3,:,:,:,:,4,:,:,3,3,:,:,:,:,:
ENAYA ,8,6,11,9,5,:,8,6,3,:,:,:,3,:,:,:,:,:,:,:
ENAYAH ,:,6,3,6,4,:,10,3,:,:,:,:,:,:,:,:,:,:,:,:
ENDIJA ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENEA ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENEIDA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENESA ,:,:,:,:,:,3,4,5,:,:,:,:,:,:,:,:,:,:,:,:
ENFYS ,8,5,5,4,6,8,7,7,4,11,5,3,3,:,:,:,:,:,:,3
ENID ,36,20,12,12,11,12,10,7,6,:,5,3,:,:,:,:,:,3,:,:
ENIJA ,5,7,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENIKO ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENIOLA ,14,7,16,13,10,11,16,17,17,8,8,9,6,4,6,:,6,5,4,8
ENIOLUWA ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENISA ,3,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,3,:,:,:
ENISE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
ENITAN ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENLLI ,10,8,4,8,:,6,7,:,4,:,5,3,3,:,:,3,3,:,:,3
ENNA ,4,3,5,:,3,5,:,8,8,:,4,:,4,:,:,:,3,:,3,:
ENNIS ,:,3,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENO ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:
ENOLA ,8,10,10,10,9,15,4,5,7,11,:,4,3,6,5,:,7,11,4,:
ENORA ,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENRIKA ,3,:,8,5,5,6,:,:,3,:,:,:,:,:,:,:,:,:,:,:
ENXI ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENYA ,52,76,56,61,47,53,53,62,60,60,43,51,41,39,42,41,44,37,44,35
ENYA-GRACE ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ENZA ,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EOS ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EOWYN ,8,5,9,9,11,6,9,10,4,3,8,8,3,:,:,:,:,:,:,:
EPHIE ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EPHRATA ,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EPIPHANY ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,3,:
EPONINE ,4,:,:,:,3,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
EPPIE ,3,:,4,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
ERA ,11,5,5,7,:,3,8,7,3,5,6,4,7,4,7,:,:,:,:,:
ERALDA ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
ERAM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,3,:,6
ERAN ,:,:,:,:,:,:,:,:,4,:,:,:,3,:,:,:,3,3,:,:
EREN ,:,:,:,:,:,:,:,:,3,:,:,5,:,4,4,3,:,3,:,:
ERI ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,3,6,:,3
ERIANA ,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERICA ,134,118,114,133,126,116,102,120,108,108,105,106,73,72,89,125,95,119,101,78
ERICA-ROSE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERICKA ,:,7,3,:,3,5,:,4,3,:,:,:,:,:,:,:,:,:,:,3
ERIDA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
ERIKA ,94,82,64,79,58,66,49,71,77,72,54,45,40,41,57,36,57,63,63,45
ERIN ,1249,1343,1328,1504,1491,1621,1705,1818,1888,1985,1788,1481,1361,1278,1188,997,796,679,532,486
ERIN- ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
ERINA ,20,23,13,17,17,18,11,6,8,6,10,3,7,3,4,7,3,:,:,4
ERINE ,:,:,:,3,:,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:
ERIN-GRACE ,:,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERIN-LEIGH ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
ERIN-LILY ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
ERIN-LOUISE ,:,:,:,4,:,:,:,:,3,:,:,4,:,:,:,:,:,:,:,:
ERIN-MAE ,:,3,4,:,:,4,3,:,7,:,3,:,:,:,4,:,:,:,:,:
ERIN-MAI ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERIN-MARIE ,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:
ERIN-MAY ,:,:,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERINN ,9,5,:,6,8,9,10,7,11,8,9,9,3,5,4,5,6,5,5,6
ERINNA ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
ERINNE ,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERIN-ROSE ,9,7,6,9,9,4,:,5,:,3,:,:,:,:,:,:,:,:,:,:
ERIOLUWA ,5,3,:,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:
ERIS ,13,17,9,5,8,6,3,4,5,5,4,5,3,:,:,:,:,:,:,:
ERISA ,9,9,4,6,10,3,4,8,3,4,:,:,:,:,:,4,:,:,:,:
ERISELDA ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
ERJONA ,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:
ERLA ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERLISA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERMELA ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERMINA ,:,:,3,:,4,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
ERMIRA ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
ERNA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
ERNESTINA ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERNESTINE ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERONA ,:,:,:,:,:,:,:,:,6,4,:,:,5,:,:,:,:,:,:,:
ERRAN ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:
ERRIN ,3,:,:,3,3,5,:,4,5,6,10,5,5,6,5,10,3,7,7,:
ERRIS ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERRON ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:
ERRYN ,:,:,:,:,:,:,:,3,:,:,:,3,:,:,3,3,3,:,:,:
ERSA ,:,:,5,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:
ERUM ,3,:,4,:,4,6,3,:,:,3,:,:,:,:,:,:,:,3,5,4
ERVA ,8,3,5,:,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
ERYKA ,3,:,:,4,:,4,:,4,5,:,:,:,:,:,3,:,3,3,:,:
ERYKAH ,:,:,3,6,4,7,:,8,3,3,:,4,4,3,3,:,5,4,3,:
ERYL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
ERYN ,86,102,62,71,65,58,73,74,77,54,65,53,43,42,40,36,23,23,15,11
ERYNN ,13,5,6,9,7,11,7,6,5,4,6,3,:,:,4,:,3,:,:,:
ERYS ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ERZA ,:,3,:,:,:,:,4,6,3,12,:,:,3,3,4,3,3,:,:,:
ESAMAE ,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESAMAI ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESE ,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:
ESELD ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESEN ,:,:,:,:,:,:,:,4,:,:,:,:,3,:,:,:,:,:,:,3
ESENGUL ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
ESEOGHENE ,4,:,:,3,:,3,:,3,:,5,3,:,:,:,:,:,:,3,:,:
ESEOSA ,4,:,4,4,:,5,4,3,:,4,5,:,:,:,:,:,:,:,:,:
ESHA ,46,50,41,57,61,70,81,80,109,113,124,109,102,133,51,24,8,8,14,6
ESHAA ,:,:,:,:,:,:,:,3,:,:,:,5,3,4,:,:,:,:,:,:
ESHAAL ,84,104,60,44,52,37,35,24,14,18,8,4,:,:,:,:,:,:,:,:
ESHAH ,:,:,:,:,:,:,:,:,:,:,3,3,:,3,:,:,:,:,:,:
ESHAL ,51,63,82,102,90,83,72,59,43,25,25,25,:,:,:,:,:,:,:,:
ESHANA ,:,3,7,:,3,:,:,4,:,:,:,4,:,:,:,:,:,:,:,:
ESHANI ,4,4,:,3,:,3,6,3,:,4,:,:,:,:,:,:,:,:,:,:
ESHAR ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
ESHE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,5,3,:,3,5
ESHER ,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESHIKA ,:,:,:,:,:,:,3,:,:,3,:,3,:,3,:,:,:,:,:,:
ESHITA ,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
ESI ,:,3,:,:,:,:,3,:,:,:,:,:,:,3,:,3,:,:,:,:
ESILA ,7,:,5,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESIN ,:,6,:,3,4,:,3,3,:,3,:,:,3,4,:,:,:,4,:,:
ESINAM ,:,:,:,:,:,:,4,:,:,:,3,:,:,:,:,:,:,:,:,:
ESLEM ,9,5,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMA ,24,20,24,15,15,8,14,10,16,14,14,10,8,4,6,4,4,:,7,:
ESMAE ,463,358,333,179,113,88,34,17,25,14,9,11,5,5,6,4,6,4,8,:
ESMAE-GRACE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMAE-ROSE ,15,16,8,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMAI ,84,71,73,37,31,21,5,5,7,3,:,:,:,:,:,:,:,:,:,:
ESMAI-ROSE ,3,8,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMANUR ,4,4,4,:,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:
ESMAY ,83,77,70,22,21,23,11,6,10,6,8,:,:,3,:,3,:,:,:,:
ESME ,1340,1151,1032,934,797,823,615,555,462,428,389,335,297,215,214,254,212,222,158,135
ESMEA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMEE ,300,150,185,190,145,172,61,80,57,32,38,36,25,19,30,32,21,14,10,21
ESMEE-LOUISE ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMEE-ROSE ,9,3,7,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESME-JADE ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESME-LOUISE ,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESME-MARIE ,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESME-RAE ,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMERALDA ,17,13,8,15,10,7,6,6,5,4,5,7,5,5,10,9,:,:,3,:
ESMERELDA ,9,5,6,:,4,8,:,5,:,:,:,:,3,:,:,:,:,:,:,:
ESME-ROSE ,14,21,17,12,9,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMI ,4,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMIA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESMIE ,11,23,29,17,19,11,16,6,4,5,3,4,:,:,:,:,:,:,:,:
ESOHE ,:,3,:,3,3,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:
ESOSA ,:,:,3,3,4,3,3,4,3,4,:,:,3,:,:,:,3,:,:,:
ESPEN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESPERANCE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESPERANZA ,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESRA ,21,17,13,8,12,10,12,8,16,10,14,14,14,14,15,15,9,9,11,9
ESRAA ,:,:,3,:,3,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
ESSENCE ,3,:,:,:,:,:,:,:,:,:,4,3,:,4,3,:,:,:,:,:
ESSI ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESSIA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESSIE ,15,14,7,9,4,3,6,5,3,:,4,:,3,:,:,:,:,:,:,:
ESTA ,12,10,8,8,6,7,:,7,8,7,5,5,3,3,3,7,5,:,5,7
ESTEE ,6,3,4,3,3,3,:,:,:,4,:,3,3,:,:,:,4,4,:,:
ESTELA ,8,:,7,9,6,11,3,:,3,:,:,5,:,:,:,:,:,:,:,:
ESTELLA ,16,22,16,27,14,10,8,15,18,13,13,12,9,12,17,17,15,7,9,3
ESTELLE ,41,55,38,46,34,33,46,45,42,58,52,63,62,48,64,64,58,59,34,36
ESTER ,23,21,22,8,8,12,12,14,8,12,10,8,10,7,7,3,8,6,3,:
ESTERA ,21,17,14,8,12,13,13,3,3,:,:,7,:,:,:,:,:,:,:,:
ESTERE ,7,4,6,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESTHER ,352,361,329,342,368,334,292,369,348,344,295,283,239,198,219,221,239,236,225,231
ESTI ,3,5,:,5,3,3,:,4,:,:,4,:,:,:,:,:,:,:,:,:
ESTRA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
ESTRELA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESTRELLA ,3,:,:,:,:,:,4,:,:,4,:,3,:,:,:,:,:,:,:,:
ESTY ,:,:,4,3,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ESYLLT ,:,:,3,3,:,6,:,3,:,:,:,:,:,5,3,:,3,:,:,4
ESZTER ,4,3,:,4,:,4,:,3,3,:,:,:,4,:,:,:,:,:,:,:
ETAIN ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
ETANA ,7,5,8,5,15,13,7,3,:,:,:,:,:,:,:,:,:,:,:,:
ETERNITY ,3,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
ETHEL ,22,6,10,8,7,3,4,3,3,4,5,4,3,:,:,4,:,:,:,:
ETHNE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:
ETHNI ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ETHOLLE ,:,:,:,:,:,:,:,:,3,:,6,3,:,:,:,:,:,:,:,:
ETIENNE ,3,3,3,8,6,9,6,7,5,7,:,5,6,:,6,3,:,:,:,:
ETINOSA ,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ETOILE ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
ETTA ,123,74,67,46,24,13,10,5,5,3,:,4,:,3,6,:,3,:,:,:
ETTA-MAE ,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
ETTIE ,26,21,20,8,9,5,4,:,:,3,:,:,:,3,:,:,:,:,:,:
ETTIENNE ,3,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
ETTY ,7,8,5,10,4,7,:,:,3,:,:,:,5,:,:,:,:,:,:,:
EUDORA ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
EUGENIA ,8,3,8,7,4,3,3,3,:,6,:,4,3,:,3,5,4,5,3,:
EUGENIE ,6,6,4,8,7,6,7,7,6,4,3,9,8,10,6,10,8,11,5,7
EULALIE ,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EUN ,:,:,:,:,:,:,:,:,3,4,:,:,4,:,:,:,:,:,:,:
EUNICE ,18,17,19,19,20,20,14,9,14,15,22,18,9,5,10,11,8,13,9,7
EUPHEMIA ,3,3,6,3,6,7,6,:,:,:,3,3,:,:,:,:,3,:,:,6
EVA ,1753,1725,1822,1946,1714,1545,1534,1505,1215,790,695,484,463,330,285,228,183,181,174,137
EVA-BELLE ,:,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-GRACE ,14,7,13,11,9,7,:,5,:,4,3,:,:,:,:,:,:,:,:,:
EVAH ,5,7,4,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-JANE ,:,:,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-JEAN ,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVALEIGH ,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-LEIGH ,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-LILY ,4,5,13,:,7,4,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EVALIN ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVALINA ,6,4,4,6,5,3,4,6,3,:,:,:,:,:,:,:,:,:,:,:
EVALINE ,5,5,4,6,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-LOUISE ,7,5,4,6,:,4,:,3,:,:,:,3,:,:,:,:,:,:,:,:
EVALYN ,62,78,69,45,41,22,26,19,18,12,5,3,6,:,:,:,:,:,:,:
EVALYNE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVALYNN ,5,8,5,7,6,6,4,:,:,:,:,:,:,:,:,:,:,:,:,:
EVALYNNE ,:,:,4,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EVA-MAE ,15,19,18,18,16,10,8,6,4,3,3,:,:,:,:,:,:,:,:,:
EVA-MAI ,6,10,13,9,7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-MARIA ,3,3,:,:,:,:,3,4,:,:,:,:,:,:,:,:,:,:,:,:
EVA-MARIE ,7,9,10,7,8,8,8,7,8,6,:,:,:,:,:,:,:,:,:,:
EVA-MAY ,7,17,21,17,8,9,4,5,4,:,3,:,:,:,:,:,:,:,:,:
EVAN ,:,4,4,6,3,:,:,5,6,5,:,:,:,3,3,:,5,6,4,7
EVANA ,7,8,4,6,7,3,5,13,5,3,3,:,:,:,:,:,:,:,:,:
EVANAH ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
EVANGALINE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
EVANGELENE ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
EVANGELIA ,3,5,4,3,:,:,:,:,3,3,5,4,:,:,4,:,:,:,:,:
EVANGELINA ,14,10,14,15,12,13,12,16,6,10,6,:,5,5,3,:,5,4,4,3
EVANGELINE ,169,144,144,162,170,142,148,130,151,128,51,26,42,53,60,60,83,93,83,106
EVANI ,:,6,3,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVANIA ,:,:,3,:,:,:,3,:,:,:,:,3,4,:,:,:,:,:,:,:
EVANNA ,11,11,8,5,:,:,4,5,3,6,3,:,:,:,:,:,:,:,:,:
EVANNE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
EVANTHE ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
EVANTHIA ,3,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
EVA-RAE ,:,5,4,3,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVA-ROSE ,45,37,40,27,23,16,11,5,5,6,:,:,:,:,:,:,:,:,:,:
EVA-SOPHIA ,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVAYA ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVE ,338,352,408,430,446,511,638,742,805,930,964,933,830,907,976,675,614,484,392,369
EVEA ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVEE ,4,4,4,5,5,6,:,5,5,6,8,:,3,:,6,:,:,:,:,:
EVEIE ,:,:,3,5,:,4,7,6,6,5,6,:,:,:,4,:,:,:,:,:
EVELEEN ,4,5,4,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELIA ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELIEN ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELIN ,14,11,5,6,4,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELINA ,53,51,56,43,37,33,29,27,18,13,7,7,10,3,3,3,5,3,3,6
EVELINE ,17,9,10,11,10,10,11,7,6,5,7,9,5,:,3,3,4,:,3,3
EVELLYN ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELYN ,1770,1506,1227,1034,871,701,723,660,534,428,388,338,254,201,161,87,95,85,78,80
EVELYNA ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELYNE ,16,10,8,9,8,6,7,4,9,5,4,:,:,4,:,:,:,:,:,3
EVELYN-GRACE ,6,7,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELYN-MAE ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELYN-MAY ,3,:,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EVELYNN ,26,13,16,19,21,14,6,9,8,8,3,:,3,:,:,:,:,:,:,:
EVELYNNE ,6,6,7,4,5,6,5,6,:,:,:,:,:,:,:,:,:,:,3,:
EVELYNN-ROSE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVELYN-ROSE ,26,22,13,14,8,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
EVERLEIGH ,16,8,7,:,3,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVERLEY ,13,12,8,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVERLIE ,8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVERLY ,102,56,21,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVERLYN ,13,6,8,11,3,8,3,10,:,:,:,3,:,:,:,:,:,:,:,:
EVERLYNN ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVETTE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVEY ,:,3,4,5,7,7,9,9,6,9,5,:,3,5,7,4,3,:,:,:
EVI ,3,:,3,3,:,4,:,7,3,3,5,6,8,8,:,:,:,:,:,:
EVIA ,:,:,4,6,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EVIANA ,:,:,:,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
EVIE ,2529,2664,2767,3280,3385,3469,3389,3281,2936,2239,1879,1407,917,652,548,400,267,220,193,167
EVIE- ,3,3,3,3,3,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-ANN ,:,4,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-ANNE ,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-BELLE ,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-BLOSSOM ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIEE ,8,13,13,14,13,9,7,:,3,:,:,:,:,:,:,:,:,:,:,:
EVIE-FAITH ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-GRACE ,41,45,37,49,41,29,25,13,9,4,5,:,:,:,:,:,:,:,:,:
EVIE-HOPE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-JADE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-JAE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-JAI ,4,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-JANE ,:,5,3,5,5,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-JAYNE ,3,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-JEAN ,4,5,4,4,:,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:
EVIE-JO ,:,4,5,5,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-LEA ,:,:,:,3,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-LEE ,3,:,3,4,7,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-LEIGH ,17,14,35,18,26,12,13,5,8,6,:,:,:,:,:,:,:,:,:,:
EVIE-LILLY ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
EVIE-LOU ,4,:,4,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
